user_currency,user_country,start_mifid_days,has_finished_mifid,finish_mifid_days,has_deposit,first_deposit_days,first_deposit_amount,first_deposit_platform,mifid_actual_savings,mifid_next_year_savings,mifid_qualifications,mifid_money_other_brokers,mifid_invested_other_brokers,mifid_experience,has_linked_account,linked_account_days,has_demo_account,demo_account_days,has_demo_trade,demo_trade_days,has_mock_account,mock_account_days,user_flow_name,days_until_conversion_or_today,is_converted
USD,22,18.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1049,0
GBP,31,0.0,1,3.0,0,,0,1,12,13,1,0,0,0,0,,0,,0,,0,,2,1050,0
EUR,46,0.0,1,3.0,0,,0,1,7,13,0,0,0,0,0,,0,,0,,0,,2,1050,0
USD,26,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1050,0
EUR,37,3.0,1,3.0,1,4.0,7.2,6,5,6,1,0,0,1,0,,1,4.0,1,4.0,0,,2,5,1
EUR,50,0.0,1,3.0,1,637.0,4,3,13,12,1,0,0,1,1,4.0,1,0.0,1,31.0,0,,2,640,1
EUR,50,270.0,1,270.0,1,515.0,0.4,5,15,9,1,1,6,1,1,265.0,1,0.0,0,,0,,2,276,1
EUR,50,5.0,1,5.0,1,5.0,2,0,7,7,1,0,0,0,0,,1,0.0,1,5.0,0,,2,6,1
USD,91,4.0,1,4.0,0,,0,1,7,7,1,0,0,1,0,,0,,0,,0,,2,1050,0
EUR,1,0.0,1,3.0,1,11.0,4,0,8,8,1,0,0,1,1,0.0,0,,0,,0,,2,11,1
USD,152,11.0,1,19.0,0,,0,1,12,13,0,0,0,0,0,,0,,0,,0,,2,1050,0
USD,29,13.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1050,0
USD,22,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1050,0
EUR,46,682.0,1,683.0,0,,0,1,7,6,1,1,5,1,0,,0,,0,,0,,2,1051,0
USD,26,0.0,1,1.0,0,,0,1,8,10,1,0,0,1,0,,0,,0,,0,,2,1051,0
GBP,53,2.0,1,4.0,1,11.0,2,5,6,8,0,0,0,1,0,,1,0.0,1,0.0,0,,2,19,1
USD,53,0.0,1,1.0,1,7.0,2,5,7,7,1,0,0,1,0,,1,12.0,1,12.0,0,,2,13,1
USD,31,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1051,0
GBP,53,8.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1051,0
EUR,46,0.0,1,4.0,0,,0,1,5,5,1,0,0,1,0,,0,,0,,0,,2,1051,0
EUR,37,1.0,1,12.0,0,,0,1,5,13,1,0,0,0,0,,0,,0,,0,,2,1051,0
EUR,106,0.0,1,200.0,0,,0,1,5,5,1,1,12,0,0,,0,,0,,0,,2,1051,0
USD,26,327.0,1,332.0,0,,0,1,8,9,1,0,0,0,0,,0,,0,,0,,2,1051,0
USD,8,312.0,1,312.0,1,322.0,28,5,7,6,1,1,13,1,1,308.0,1,0.0,1,7.0,0,,2,326,1
USD,29,153.0,1,153.0,1,153.0,2,0,5,5,1,0,0,1,0,,1,0.0,1,1.0,0,,2,153,1
USD,160,0.0,1,307.0,1,496.0,2,3,13,13,1,1,13,1,1,33.0,1,308.0,1,308.0,0,,2,496,1
USD,37,34.0,1,34.0,0,,0,1,13,13,0,0,0,0,0,,0,,0,,0,,2,1051,0
USD,31,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1051,0
EUR,77,2.0,1,70.0,1,135.0,20,5,5,7,1,0,0,1,1,134.0,1,0.0,1,0.0,0,,2,138,1
USD,33,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1052,0
USD,46,201.0,1,261.0,1,261.0,4.4,0,6,6,1,1,12,0,0,,1,81.0,1,82.0,0,,2,264,1
USD,77,0.0,1,0.0,1,500.0,2,0,13,13,1,0,0,0,0,,0,,0,,0,,2,1052,0
USD,28,2.0,1,7.0,1,13.0,2.4,5,13,13,1,0,0,1,1,0.0,1,14.0,1,15.0,0,,2,21,1
EUR,27,0.0,1,0.0,1,1.0,2.8,0,5,6,1,0,0,1,0,,0,,0,,0,,2,5,1
EUR,88,21.0,1,21.0,0,,0,1,9,9,0,0,0,1,0,,0,,0,,0,,2,1052,0
USD,153,0.0,1,2.0,0,,0,1,12,12,1,0,0,1,0,,0,,0,,0,,2,1052,0
USD,30,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1052,0
EUR,77,0.0,1,0.0,1,14.0,4,5,8,7,1,0,0,1,0,,1,0.0,0,,0,,2,55,1
USD,66,0.0,1,0.0,1,224.0,2.174,5,9,13,1,0,0,1,0,,0,,0,,0,,2,230,1
USD,160,0.0,1,0.0,1,0.0,8,0,7,7,1,0,0,1,0,,0,,0,,0,,2,0,1
USD,111,0.0,1,0.0,1,5.0,39.64,5,6,7,1,0,0,0,0,,0,,0,,0,,2,5,1
USD,31,2.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1052,0
USD,101,0.0,1,1.0,1,22.0,8,0,12,13,1,0,0,1,0,,0,,0,,0,,2,23,1
EUR,46,139.0,1,139.0,1,141.0,2,5,13,13,0,0,0,0,0,,1,0.0,1,0.0,0,,2,141,1
USD,30,0.0,1,29.0,0,,0,1,9,15,0,0,0,0,0,,0,,0,,0,,2,1053,0
USD,125,3.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1053,0
USD,160,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1053,0
EUR,77,0.0,1,9.0,1,28.0,20,5,10,10,1,0,0,1,0,,0,,0,,0,,2,66,1
EUR,62,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1053,0
EUR,50,1.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1054,0
EUR,106,4.0,1,7.0,1,7.0,2,0,5,5,1,0,0,0,0,,1,0.0,0,,0,,2,7,1
EUR,50,65.0,1,66.0,0,,0,1,12,13,1,0,0,1,0,,0,,0,,0,,2,1054,0
USD,12,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1054,0
USD,104,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1054,0
GBP,53,2.0,1,3.0,1,94.0,40,0,15,10,1,0,0,1,1,0.0,1,41.0,1,41.0,1,0.0,2,97,1
EUR,50,0.0,1,1.0,1,1.0,4,0,13,13,0,0,0,1,0,,0,,0,,0,,2,1,1
USD,30,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1054,0
USD,43,20.0,1,254.0,1,605.0,2,3,13,13,1,0,0,0,0,,1,0.0,1,0.0,0,,2,606,1
USD,111,1.0,1,21.0,0,,0,1,5,7,1,0,0,1,0,,0,,0,,0,,2,1054,0
USD,46,1.0,1,2.0,0,,0,1,6,8,1,0,0,1,0,,0,,0,,0,,2,1054,0
USD,41,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1055,0
USD,8,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1055,0
USD,31,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1055,0
GBP,53,3.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1055,0
EUR,46,0.0,1,1.0,0,,0,1,13,5,1,0,0,1,0,,0,,0,,0,,2,1055,0
USD,132,0.0,1,1.0,0,,0,1,9,9,1,0,0,0,0,,0,,0,,0,,2,1055,0
EUR,46,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1055,0
USD,160,0.0,1,10.0,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,2,1055,0
USD,111,0.0,1,141.0,0,,0,1,13,8,1,1,13,0,0,,0,,0,,0,,2,1055,0
EUR,55,9.0,1,10.0,1,16.0,2,5,10,7,0,0,0,0,0,,0,,0,,0,,2,17,1
USD,8,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1056,0
USD,100,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1056,0
USD,26,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1056,0
USD,160,0.0,1,5.0,1,5.0,2.4,0,7,7,1,0,0,1,0,,1,4.0,1,4.0,0,,2,5,1
EUR,46,13.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1056,0
EUR,46,652.0,1,654.0,1,660.0,2,0,5,5,0,1,12,0,1,611.0,1,0.0,0,,0,,2,660,1
EUR,77,111.0,1,115.0,1,144.0,2,0,5,5,1,1,5,1,1,69.0,0,,0,,0,,2,144,1
EUR,150,61.0,1,61.0,1,349.0,4,4,13,5,1,0,0,1,0,,1,0.0,1,38.0,0,,2,353,1
GBP,53,160.0,1,163.0,0,,0,1,8,8,0,1,12,0,0,,0,,0,,0,,2,1056,0
USD,160,0.0,1,33.0,1,60.0,2,0,12,13,1,0,0,1,0,,0,,0,,0,,2,61,1
USD,70,0.0,1,2.0,1,3.0,4,0,10,7,1,0,0,1,0,,1,3.0,1,3.0,0,,2,13,1
EUR,77,112.0,1,112.0,1,143.0,2,0,12,12,1,1,12,1,1,112.0,0,,0,,0,,2,144,1
USD,31,0.0,1,3.0,1,3.0,4,0,5,5,1,0,0,1,0,,0,,0,,0,,2,5,1
USD,53,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1057,0
USD,26,0.0,1,0.0,0,,0,1,5,12,1,0,0,0,0,,0,,0,,0,,2,1057,0
USD,53,122.0,0,,0,,0,1,6,5,1,1,12,1,0,,0,,0,,0,,2,1057,0
USD,100,10.0,1,11.0,1,14.0,3,5,7,5,1,0,0,0,0,,0,,0,,0,,2,18,1
USD,30,1.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1057,0
USD,66,0.0,1,3.0,0,,0,1,5,5,1,0,0,0,0,,0,,0,,0,,2,1057,0
EUR,46,0.0,1,7.0,1,746.0,3.6316,5,13,12,1,0,0,1,0,,1,11.0,1,11.0,0,,2,26,1
EUR,46,68.0,1,69.0,1,70.0,4,5,12,12,0,0,0,0,0,,1,0.0,1,0.0,0,,2,73,1
EUR,46,0.0,1,0.0,1,3.0,12,6,8,8,0,0,0,0,0,,0,,0,,0,,2,4,1
USD,30,0.0,1,192.0,0,,0,1,8,6,1,1,6,1,0,,0,,0,,0,,2,1057,0
USD,74,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1057,0
USD,160,4.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1057,0
GBP,53,87.0,1,196.0,1,202.0,4,0,7,5,1,0,0,1,0,,1,56.0,1,87.0,0,,2,202,1
USD,31,0.0,1,0.0,0,,0,1,12,12,1,0,0,1,0,,0,,0,,0,,2,1057,0
USD,161,533.0,1,535.0,1,542.0,4,3,9,10,1,1,5,1,1,0.0,0,,0,,1,152.0,2,549,1
USD,31,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1057,0
USD,1,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1058,0
USD,28,0.0,1,0.0,0,,0,1,5,6,0,0,0,0,0,,0,,0,,0,,2,1058,0
EUR,46,0.0,1,1.0,1,25.0,0.6,5,8,7,1,0,0,1,0,,0,,0,,0,,2,47,1
USD,46,0.0,1,1.0,0,,0,1,8,6,1,0,0,1,0,,0,,0,,0,,2,1058,0
EUR,9,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1058,0
USD,101,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1058,0
USD,8,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1058,0
EUR,46,229.0,1,229.0,1,244.0,4,5,7,7,1,1,13,0,0,,1,116.0,1,116.0,0,,2,258,1
USD,31,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1058,0
USD,10,2.0,1,6.0,0,,0,1,11,10,1,0,0,1,0,,0,,0,,0,,2,1058,0
EUR,56,143.0,1,187.0,1,262.0,6,0,8,9,1,1,12,1,0,,1,15.0,1,18.0,0,,2,263,1
GBP,50,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1058,0
EUR,77,0.0,1,20.0,1,20.0,10,0,10,9,0,0,0,1,1,0.0,0,,0,,0,,2,21,1
USD,109,7.0,1,8.0,1,12.0,12,0,15,8,0,0,0,0,1,0.0,1,0.0,0,,0,,2,14,1
EUR,46,4.0,1,5.0,1,5.0,2,0,13,12,1,0,0,1,0,,1,0.0,1,0.0,0,,2,8,1
USD,30,4.0,0,,0,,0,1,7,8,1,0,0,1,0,,0,,0,,0,,2,1058,0
USD,30,0.0,1,0.0,0,,0,1,7,8,0,0,0,1,0,,0,,0,,0,,2,1058,0
EUR,50,1033.0,1,1033.0,1,1044.0,4,3,9,9,1,1,12,1,1,1033.0,1,0.0,1,0.0,0,,2,1048,1
USD,8,0.0,1,0.0,0,,0,1,6,6,1,0,0,0,0,,0,,0,,0,,2,1059,0
USD,100,36.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1059,0
USD,43,2.0,1,7.0,0,,0,1,7,10,1,0,0,1,0,,0,,0,,0,,2,1059,0
USD,70,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1059,0
USD,150,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1059,0
EUR,46,2.0,1,5.0,1,6.0,2,0,7,7,1,0,0,1,0,,0,,0,,0,,2,6,1
USD,160,0.0,1,99.0,1,106.0,2,0,5,5,1,0,0,1,1,100.0,0,,0,,0,,2,106,1
USD,111,1.0,1,1.0,1,8.0,20,0,7,6,1,0,0,1,0,,1,0.0,1,1.0,0,,2,8,1
USD,98,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1060,0
USD,125,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1060,0
USD,26,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1060,0
GBP,53,0.0,1,0.0,1,0.0,2,0,13,13,0,0,0,0,0,,0,,0,,0,,2,50,1
USD,10,0.0,1,0.0,1,2.0,3.98,5,8,10,0,0,0,0,0,,0,,0,,0,,2,3,1
USD,152,0.0,1,17.0,1,38.0,27.9,5,9,9,0,0,0,1,0,,0,,0,,0,,2,38,1
GBP,46,23.0,1,27.0,0,,0,1,7,9,1,0,0,1,0,,0,,0,,0,,2,1060,0
USD,125,0.0,1,315.0,1,324.0,4.34,5,7,9,1,1,8,1,0,,1,314.0,1,314.0,0,,2,324,1
EUR,46,0.0,1,0.0,0,,0,1,12,5,0,0,0,0,0,,0,,0,,0,,2,1060,0
EUR,46,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1060,0
EUR,46,72.0,1,80.0,1,80.0,12,0,5,13,1,0,0,1,0,,1,0.0,1,1.0,0,,2,112,1
USD,100,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1060,0
EUR,46,28.0,1,30.0,1,30.0,6,0,5,5,0,0,0,0,0,,1,0.0,1,0.0,0,,2,30,1
EUR,46,14.0,1,14.0,1,18.0,5.996,5,7,7,1,0,0,1,0,,1,0.0,1,14.0,0,,2,21,1
USD,66,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1061,0
EUR,51,0.0,0,,0,,0,1,6,13,1,1,5,1,0,,0,,0,,0,,2,1061,0
USD,125,0.0,1,1.0,1,10.0,2.048,5,13,12,1,0,0,1,1,0.0,0,,0,,0,,2,18,1
USD,8,0.0,1,2.0,1,101.0,3.834,5,7,7,1,0,0,0,0,,1,2.0,1,2.0,0,,2,101,1
USD,66,554.0,1,554.0,1,609.0,8,3,6,8,0,1,6,1,1,31.0,0,,0,,0,,2,610,1
EUR,46,77.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1061,0
EUR,46,,1,0.0,1,72.0,40,5,0,0,0,0,0,0,0,,0,,0,,0,,2,1061,0
USD,53,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1061,0
USD,101,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1061,0
USD,157,,1,0.0,1,46.0,4,5,0,0,0,0,0,0,0,,0,,0,,0,,2,53,1
USD,30,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1061,0
USD,30,0.0,1,3.0,1,450.0,7.94864,5,6,8,0,0,0,0,0,,1,1.0,1,1.0,0,,2,452,1
USD,25,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1061,0
USD,26,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1062,0
GBP,53,0.0,1,2.0,1,32.0,1,5,5,5,1,0,0,1,0,,0,,0,,0,,2,8,1
EUR,106,0.0,1,1.0,1,4.0,4,0,8,9,1,0,0,1,0,,0,,0,,0,,2,5,1
USD,53,0.0,1,5.0,0,,0,1,12,12,1,0,0,0,0,,0,,0,,0,,2,1062,0
GBP,53,1.0,1,1.0,1,1.0,2,0,6,12,1,0,0,0,0,,0,,0,,0,,2,2,1
USD,53,54.0,1,57.0,1,72.0,4,0,6,7,1,0,0,1,0,,1,0.0,1,1.0,0,,2,73,1
USD,160,0.0,1,25.0,1,37.0,4,0,5,7,1,0,0,1,0,,1,14.0,1,17.0,0,,2,37,1
USD,100,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1062,0
USD,160,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1062,0
USD,161,0.0,1,1.0,0,,0,1,5,9,1,0,0,0,0,,0,,0,,0,,2,1062,0
USD,30,0.0,1,215.0,0,,0,1,13,13,0,1,13,1,0,,0,,0,,0,,2,1062,0
EUR,50,0.0,1,1.0,0,,0,1,6,6,1,0,0,1,0,,0,,0,,0,,2,1062,0
EUR,22,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1063,0
GBP,53,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1063,0
GBP,53,53.0,1,76.0,1,243.0,4,0,5,6,1,0,0,1,0,,1,0.0,1,2.0,0,,2,243,1
USD,111,220.0,1,502.0,1,513.0,2.088,3,13,5,1,1,12,1,0,,1,0.0,1,156.0,0,,2,514,1
USD,30,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1063,0
USD,26,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1063,0
USD,30,0.0,1,4.0,0,,0,1,7,6,1,0,0,1,0,,0,,0,,0,,2,1063,0
USD,41,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1064,0
EUR,46,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1064,0
USD,26,0.0,1,0.0,0,,0,1,12,12,1,0,0,1,0,,0,,0,,0,,2,1064,0
USD,160,0.0,1,4.0,1,174.0,2,0,9,8,1,0,0,1,1,0.0,1,0.0,1,3.0,1,1.0,2,174,1
USD,72,0.0,1,478.0,1,482.0,2,3,6,6,1,1,5,1,0,,0,,0,,0,,2,482,1
EUR,53,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1064,0
USD,15,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1064,0
EUR,119,11.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1064,0
USD,153,11.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1064,0
EUR,46,11.0,1,12.0,0,,0,1,12,13,1,0,0,1,0,,0,,0,,0,,2,1064,0
USD,12,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1064,0
USD,153,0.0,1,3.0,0,,0,1,12,12,1,0,0,1,0,,0,,0,,0,,2,1064,0
USD,125,3.0,1,12.0,1,25.0,2,5,6,8,1,0,0,1,1,0.0,0,,0,,1,1.0,2,25,1
USD,130,0.0,1,0.0,0,,0,1,9,6,1,0,0,0,0,,0,,0,,0,,2,1064,0
USD,130,13.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1064,0
USD,150,1.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1065,0
USD,8,119.0,1,119.0,0,,0,1,12,13,1,1,12,1,0,,0,,0,,0,,2,1065,0
USD,125,2.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1065,0
USD,31,273.0,1,274.0,1,499.0,2,3,12,5,0,1,12,0,1,434.0,1,1.0,1,19.0,0,,2,502,1
USD,31,0.0,1,1.0,1,33.0,2.98168,5,13,13,0,0,0,0,0,,0,,0,,0,,2,34,1
USD,115,27.0,0,,0,,0,1,7,8,1,0,0,1,0,,0,,0,,0,,2,1065,0
USD,30,1.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1065,0
USD,129,1.0,1,4.0,1,5.0,39.9,5,7,5,1,0,0,0,0,,1,11.0,1,11.0,1,18.0,2,35,1
EUR,37,1.0,1,1.0,1,6.0,4,5,9,9,1,0,0,0,0,,0,,0,,0,,2,1065,0
EUR,46,182.0,1,182.0,0,,0,1,9,8,1,1,5,1,0,,0,,0,,0,,2,1065,0
USD,77,28.0,1,29.0,0,,0,1,6,5,1,0,0,1,0,,0,,0,,0,,2,1065,0
EUR,77,0.0,1,11.0,0,,0,1,6,8,0,0,0,0,0,,0,,0,,0,,2,1065,0
USD,30,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1065,0
EUR,46,13.0,1,14.0,1,22.0,16,5,7,7,0,0,0,0,0,,1,65.0,1,272.0,0,,2,784,1
USD,8,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1066,0
USD,130,14.0,1,14.0,0,,0,1,6,6,0,0,0,0,0,,0,,0,,0,,2,1066,0
USD,161,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1066,0
EUR,37,61.0,1,61.0,1,62.0,8,5,6,6,1,0,0,1,0,,1,0.0,1,1.0,0,,2,63,1
USD,30,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1066,0
USD,26,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1066,0
EUR,46,1.0,1,6.0,0,,0,1,7,6,0,0,0,0,0,,0,,0,,0,,2,1067,0
USD,100,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1067,0
USD,26,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1067,0
GBP,53,0.0,1,0.0,1,1.0,2,0,6,7,1,0,0,1,0,,0,,0,,0,,2,1,1
USD,30,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1067,0
EUR,46,245.0,1,253.0,0,,0,1,13,6,1,1,12,1,0,,0,,0,,0,,2,1067,0
USD,93,38.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1067,0
GBP,53,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1067,0
USD,160,0.0,1,1.0,1,35.0,2,0,7,7,1,0,0,1,1,0.0,0,,0,,0,,2,35,1
USD,33,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1067,0
USD,100,0.0,1,1.0,0,,0,1,6,5,1,0,0,1,0,,0,,0,,0,,2,1067,0
EUR,50,69.0,0,,0,,0,1,9,13,0,1,12,0,0,,0,,0,,0,,2,1067,0
EUR,55,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1067,0
GBP,46,70.0,1,70.0,1,72.0,17.82212,5,7,7,1,0,0,1,0,,0,,0,,0,,2,1067,0
USD,104,0.0,1,0.0,0,,0,1,9,12,1,0,0,0,0,,0,,0,,0,,2,1067,0
EUR,132,0.0,1,0.0,1,2.0,18,5,15,9,1,0,0,1,0,,0,,0,,0,,2,3,1
EUR,46,781.0,1,797.0,1,799.0,2,5,7,5,0,1,12,0,0,,1,0.0,1,0.0,0,,2,799,1
EUR,50,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1068,0
EUR,77,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1068,0
USD,26,0.0,1,0.0,1,8.0,4.752,5,6,7,1,0,0,1,0,,0,,0,,0,,2,8,1
EUR,37,0.0,1,0.0,1,9.0,2,5,5,6,1,0,0,1,0,,1,7.0,0,,0,,2,9,1
USD,26,80.0,1,147.0,1,149.0,2,0,6,5,1,1,5,0,0,,0,,0,,0,,2,154,1
EUR,129,10.0,1,11.0,1,14.0,12,5,6,8,1,0,0,1,0,,0,,0,,0,,2,1068,0
EUR,50,0.0,1,0.0,0,,0,1,6,7,0,0,0,1,0,,0,,0,,0,,2,1068,0
EUR,37,0.0,1,0.0,0,,0,1,7,12,0,0,0,1,0,,0,,0,,0,,2,1068,0
USD,152,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1068,0
USD,100,0.0,1,0.0,1,4.0,4,0,13,5,1,0,0,1,0,,0,,0,,0,,2,7,1
USD,161,3.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1069,0
EUR,77,0.0,1,1.0,1,593.0,20,5,9,9,1,0,0,1,1,0.0,1,251.0,1,254.0,0,,2,593,1
USD,22,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1069,0
EUR,50,1.0,1,46.0,1,103.0,2,0,5,13,0,0,0,0,0,,0,,0,,0,,2,103,1
USD,144,30.0,1,30.0,0,,0,1,8,6,1,0,0,1,0,,0,,0,,0,,2,1069,0
USD,26,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1069,0
EUR,132,0.0,1,2.0,1,3.0,14,5,9,8,0,0,0,1,0,,0,,0,,0,,2,6,1
EUR,50,42.0,1,200.0,1,212.0,2,0,9,5,1,1,12,1,0,,1,39.0,1,40.0,0,,2,213,1
USD,152,0.0,1,5.0,1,12.0,160,5,7,7,1,0,0,1,0,,1,0.0,0,,0,,2,12,1
USD,26,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1070,0
USD,30,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1070,0
GBP,53,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1070,0
EUR,97,419.0,1,419.0,0,,0,1,5,6,1,1,12,1,0,,0,,0,,0,,2,1070,0
USD,160,0.0,0,,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,2,1070,0
USD,31,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1070,0
USD,160,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1070,0
USD,161,1.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1070,0
GBP,53,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1071,0
USD,8,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,1071,0
